identity/LineItemId,identity/TimeInterval,bill/InvoiceId,bill/InvoicingEntity,bill/BillingEntity,bill/BillType,bill/PayerAccountId,bill/BillingPeriodStartDate,bill/BillingPeriodEndDate,lineItem/UsageAccountId,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/AvailabilityZone,lineItem/ResourceId,lineItem/UsageAmount,lineItem/NormalizationFactor,lineItem/NormalizedUsageAmount,lineItem/CurrencyCode,lineItem/UnblendedRate,lineItem/UnblendedCost,lineItem/BlendedRate,lineItem/BlendedCost,lineItem/LineItemDescription,lineItem/TaxType,lineItem/LegalEntity,product/ProductName,product/availability,product/availabilityZone,product/capacitystatus,product/classicnetworkingsupport,product/clockSpeed,product/currentGeneration,product/dedicatedEbsThroughput,product/dedicatedEbsThroughputDescription,product/durability,product/ecu,product/enhancedNetworkingSupported,product/feeCode,product/feeDescription,product/fromLocation,product/fromLocationType,product/fromRegionCode,product/gpuMemory,product/group,product/groupDescription,product/instance,product/instanceFamily,product/instanceFamilyCategory,product/instanceType,product/instanceTypeFamily,product/intelAvx2Available,product/intelAvxAvailable,product/intelTurboAvailable,product/licenseModel,product/location,product/locationType,product/marketoption,product/maxIopsvolume,product/maxThroughputvolume,product/maxVolumeSize,product/memory,product/messageDeliveryFrequency,product/messageDeliveryOrder,product/networkPerformance,product/normalizationSizeFactor,product/operatingSystem,product/operation,product/physicalProcessor,product/preInstalledSw,product/processorArchitecture,product/processorFeatures,product/productFamily,product/queueType,product/region,product/regionCode,product/servicecode,product/servicename,product/sku,product/storage,product/storageClass,product/storageMedia,product/tenancy,product/toLocation,product/toLocationType,product/toRegionCode,product/transferType,product/usagetype,product/vcpu,product/volumeApiName,product/volumeType,product/vpcnetworkingsupport,pricing/RateCode,pricing/RateId,pricing/currency,pricing/publicOnDemandCost,pricing/publicOnDemandRate,pricing/term,pricing/unit,reservation/AmortizedUpfrontCostForUsage,reservation/AmortizedUpfrontFeeForBillingPeriod,reservation/EffectiveCost,reservation/EndTime,reservation/ModificationStatus,reservation/NormalizedUnitsPerReservation,reservation/NumberOfReservations,reservation/RecurringFeeForUsage,reservation/StartTime,reservation/SubscriptionId,reservation/TotalReservedNormalizedUnits,reservation/TotalReservedUnits,reservation/UnitsPerReservation,reservation/UnusedAmortizedUpfrontFeeForBillingPeriod,reservation/UnusedNormalizedUnitQuantity,reservation/UnusedQuantity,reservation/UnusedRecurringFee,reservation/UpfrontValue,savingsPlan/TotalCommitmentToDate,savingsPlan/SavingsPlanARN,savingsPlan/SavingsPlanRate,savingsPlan/UsedCommitment,savingsPlan/SavingsPlanEffectiveCost,savingsPlan/AmortizedUpfrontCommitmentForBillingPeriod,savingsPlan/RecurringCommitmentForBillingPeriod
,,,,,,,,,430155298731,Usage,2026-04-26T18:00:00Z,2026-04-26T19:00:00Z,AmazonRDS,BoxUsage:db.t3.micro,CreateDBInstance,us-east-1a,arn:aws:rds:us-east-1:430155298731:db/fyp-staging-db,1.0,,,USD,0.0170000000,0.0170000000,0.0170000000,0.0170000000,,,,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,430155298731,Usage,2026-04-26T19:00:00Z,2026-04-26T20:00:00Z,AmazonRDS,BoxUsage:db.t3.micro,CreateDBInstance,us-east-1b,arn:aws:rds:us-east-1:430155298731:db/fyp-staging-db,1.0,,,USD,0.0170000000,0.0170000000,0.0170000000,0.0170000000,,,,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,430155298731,Usage,2026-04-26T20:00:00Z,2026-04-26T21:00:00Z,AmazonRDS,BoxUsage:db.t3.micro,CreateDBInstance,us-east-1b,arn:aws:rds:us-east-1:430155298731:db/fyp-staging-db,1.0,,,USD,0.0170000000,0.0170000000,0.0170000000,0.0170000000,,,,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,430155298731,Usage,2026-04-26T21:00:00Z,2026-04-26T22:00:00Z,AmazonRDS,BoxUsage:db.t3.micro,CreateDBInstance,us-east-1b,arn:aws:rds:us-east-1:430155298731:db/fyp-staging-db,1.0,,,USD,0.0170000000,0.0170000000,0.0170000000,0.0170000000,,,,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,430155298731,Usage,2026-04-26T22:00:00Z,2026-04-26T23:00:00Z,AmazonRDS,BoxUsage:db.t3.micro,CreateDBInstance,us-east-1b,arn:aws:rds:us-east-1:430155298731:db/fyp-staging-db,1.0,,,USD,0.0170000000,0.0170000000,0.0170000000,0.0170000000,,,,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,430155298731,Usage,2026-04-26T23:00:00Z,2026-04-27T00:00:00Z,AmazonRDS,BoxUsage:db.t3.micro,CreateDBInstance,us-east-1b,arn:aws:rds:us-east-1:430155298731:db/fyp-staging-db,1.0,,,USD,0.0170000000,0.0170000000,0.0170000000,0.0170000000,,,,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,430155298731,Usage,2026-04-27T00:00:00Z,2026-04-27T01:00:00Z,AmazonRDS,BoxUsage:db.t3.micro,CreateDBInstance,us-east-1a,arn:aws:rds:us-east-1:430155298731:db/fyp-staging-db,1.0,,,USD,0.0170000000,0.0170000000,0.0170000000,0.0170000000,,,,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,430155298731,Usage,2026-04-27T01:00:00Z,2026-04-27T02:00:00Z,AmazonRDS,BoxUsage:db.t3.micro,CreateDBInstance,us-east-1a,arn:aws:rds:us-east-1:430155298731:db/fyp-staging-db,1.0,,,USD,0.0170000000,0.0170000000,0.0170000000,0.0170000000,,,,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,430155298731,Usage,2026-04-27T02:00:00Z,2026-04-27T03:00:00Z,AmazonRDS,BoxUsage:db.t3.micro,CreateDBInstance,us-east-1b,arn:aws:rds:us-east-1:430155298731:db/fyp-staging-db,1.0,,,USD,0.0170000000,0.0170000000,0.0170000000,0.0170000000,,,,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,430155298731,Usage,2026-04-27T03:00:00Z,2026-04-27T04:00:00Z,AmazonRDS,BoxUsage:db.t3.micro,CreateDBInstance,us-east-1b,arn:aws:rds:us-east-1:430155298731:db/fyp-staging-db,1.0,,,USD,0.0170000000,0.0170000000,0.0170000000,0.0170000000,,,,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,430155298731,Usage,2026-04-27T04:00:00Z,2026-04-27T05:00:00Z,AmazonRDS,BoxUsage:db.t3.micro,CreateDBInstance,us-east-1a,arn:aws:rds:us-east-1:430155298731:db/fyp-staging-db,1.0,,,USD,0.0170000000,0.0170000000,0.0170000000,0.0170000000,,,,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,430155298731,Usage,2026-04-27T05:00:00Z,2026-04-27T06:00:00Z,AmazonRDS,BoxUsage:db.t3.micro,CreateDBInstance,us-east-1b,arn:aws:rds:us-east-1:430155298731:db/fyp-staging-db,1.0,,,USD,0.0170000000,0.0170000000,0.0170000000,0.0170000000,,,,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,430155298731,Usage,2026-04-27T06:00:00Z,2026-04-27T07:00:00Z,AmazonRDS,BoxUsage:db.t3.micro,CreateDBInstance,us-east-1b,arn:aws:rds:us-east-1:430155298731:db/fyp-staging-db,1.0,,,USD,0.0170000000,0.0170000000,0.0170000000,0.0170000000,,,,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,430155298731,Usage,2026-04-27T07:00:00Z,2026-04-27T08:00:00Z,AmazonRDS,BoxUsage:db.t3.micro,CreateDBInstance,us-east-1a,arn:aws:rds:us-east-1:430155298731:db/fyp-staging-db,1.0,,,USD,0.0170000000,0.0170000000,0.0170000000,0.0170000000,,,,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,430155298731,Usage,2026-04-27T08:00:00Z,2026-04-27T09:00:00Z,AmazonRDS,BoxUsage:db.t3.micro,CreateDBInstance,us-east-1b,arn:aws:rds:us-east-1:430155298731:db/fyp-staging-db,1.0,,,USD,0.0170000000,0.0170000000,0.0170000000,0.0170000000,,,,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,430155298731,Usage,2026-04-27T09:00:00Z,2026-04-27T10:00:00Z,AmazonRDS,BoxUsage:db.t3.micro,CreateDBInstance,us-east-1b,arn:aws:rds:us-east-1:430155298731:db/fyp-staging-db,1.0,,,USD,0.0170000000,0.0170000000,0.0170000000,0.0170000000,,,,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,430155298731,Usage,2026-04-27T10:00:00Z,2026-04-27T11:00:00Z,AmazonRDS,BoxUsage:db.t3.micro,CreateDBInstance,us-east-1b,arn:aws:rds:us-east-1:430155298731:db/fyp-staging-db,1.0,,,USD,0.0170000000,0.0170000000,0.0170000000,0.0170000000,,,,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,430155298731,Usage,2026-04-27T11:00:00Z,2026-04-27T12:00:00Z,AmazonRDS,BoxUsage:db.t3.micro,CreateDBInstance,us-east-1b,arn:aws:rds:us-east-1:430155298731:db/fyp-staging-db,1.0,,,USD,0.0170000000,0.0170000000,0.0170000000,0.0170000000,,,,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,430155298731,Usage,2026-04-27T12:00:00Z,2026-04-27T13:00:00Z,AmazonRDS,BoxUsage:db.t3.micro,CreateDBInstance,us-east-1b,arn:aws:rds:us-east-1:430155298731:db/fyp-staging-db,1.0,,,USD,0.0170000000,0.0170000000,0.0170000000,0.0170000000,,,,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,430155298731,Usage,2026-04-27T13:00:00Z,2026-04-27T14:00:00Z,AmazonRDS,BoxUsage:db.t3.micro,CreateDBInstance,us-east-1b,arn:aws:rds:us-east-1:430155298731:db/fyp-staging-db,1.0,,,USD,0.0170000000,0.0170000000,0.0170000000,0.0170000000,,,,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,430155298731,Usage,2026-04-27T14:00:00Z,2026-04-27T15:00:00Z,AmazonRDS,BoxUsage:db.t3.micro,CreateDBInstance,us-east-1a,arn:aws:rds:us-east-1:430155298731:db/fyp-staging-db,1.0,,,USD,0.0170000000,0.0170000000,0.0170000000,0.0170000000,,,,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,430155298731,Usage,2026-04-27T15:00:00Z,2026-04-27T16:00:00Z,AmazonRDS,BoxUsage:db.t3.micro,CreateDBInstance,us-east-1b,arn:aws:rds:us-east-1:430155298731:db/fyp-staging-db,1.0,,,USD,0.0170000000,0.0170000000,0.0170000000,0.0170000000,,,,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,430155298731,Usage,2026-04-27T16:00:00Z,2026-04-27T17:00:00Z,AmazonRDS,BoxUsage:db.t3.micro,CreateDBInstance,us-east-1b,arn:aws:rds:us-east-1:430155298731:db/fyp-staging-db,1.0,,,USD,0.0170000000,0.0170000000,0.0170000000,0.0170000000,,,,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,430155298731,Usage,2026-04-27T17:00:00Z,2026-04-27T18:00:00Z,AmazonRDS,BoxUsage:db.t3.micro,CreateDBInstance,us-east-1b,arn:aws:rds:us-east-1:430155298731:db/fyp-staging-db,1.0,,,USD,0.0170000000,0.0170000000,0.0170000000,0.0170000000,,,,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,430155298731,Usage,2026-04-27T18:00:00Z,2026-04-27T19:00:00Z,AmazonRDS,BoxUsage:db.t3.micro,CreateDBInstance,us-east-1a,arn:aws:rds:us-east-1:430155298731:db/fyp-staging-db,1.0,,,USD,0.0170000000,0.0170000000,0.0170000000,0.0170000000,,,,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,430155298731,Usage,2026-04-27T19:00:00Z,2026-04-27T20:00:00Z,AmazonRDS,BoxUsage:db.t3.micro,CreateDBInstance,us-east-1b,arn:aws:rds:us-east-1:430155298731:db/fyp-staging-db,1.0,,,USD,0.0170000000,0.0170000000,0.0170000000,0.0170000000,,,,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,430155298731,Usage,2026-04-27T20:00:00Z,2026-04-27T21:00:00Z,AmazonRDS,BoxUsage:db.t3.micro,CreateDBInstance,us-east-1a,arn:aws:rds:us-east-1:430155298731:db/fyp-staging-db,1.0,,,USD,0.0170000000,0.0170000000,0.0170000000,0.0170000000,,,,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,430155298731,Usage,2026-04-27T21:00:00Z,2026-04-27T22:00:00Z,AmazonRDS,BoxUsage:db.t3.micro,CreateDBInstance,us-east-1b,arn:aws:rds:us-east-1:430155298731:db/fyp-staging-db,1.0,,,USD,0.0170000000,0.0170000000,0.0170000000,0.0170000000,,,,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,430155298731,Usage,2026-04-27T22:00:00Z,2026-04-27T23:00:00Z,AmazonRDS,BoxUsage:db.t3.micro,CreateDBInstance,us-east-1a,arn:aws:rds:us-east-1:430155298731:db/fyp-staging-db,1.0,,,USD,0.0170000000,0.0170000000,0.0170000000,0.0170000000,,,,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,430155298731,Usage,2026-04-27T23:00:00Z,2026-04-28T00:00:00Z,AmazonRDS,BoxUsage:db.t3.micro,CreateDBInstance,us-east-1b,arn:aws:rds:us-east-1:430155298731:db/fyp-staging-db,1.0,,,USD,0.0170000000,0.0170000000,0.0170000000,0.0170000000,,,,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,430155298731,Usage,2026-04-28T00:00:00Z,2026-04-28T01:00:00Z,AmazonRDS,BoxUsage:db.t3.micro,CreateDBInstance,us-east-1b,arn:aws:rds:us-east-1:430155298731:db/fyp-staging-db,1.0,,,USD,0.0170000000,0.0170000000,0.0170000000,0.0170000000,,,,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,430155298731,Usage,2026-04-28T01:00:00Z,2026-04-28T02:00:00Z,AmazonRDS,BoxUsage:db.t3.micro,CreateDBInstance,us-east-1b,arn:aws:rds:us-east-1:430155298731:db/fyp-staging-db,1.0,,,USD,0.0170000000,0.0170000000,0.0170000000,0.0170000000,,,,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,430155298731,Usage,2026-04-28T02:00:00Z,2026-04-28T03:00:00Z,AmazonRDS,BoxUsage:db.t3.micro,CreateDBInstance,us-east-1b,arn:aws:rds:us-east-1:430155298731:db/fyp-staging-db,1.0,,,USD,0.0170000000,0.0170000000,0.0170000000,0.0170000000,,,,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,430155298731,Usage,2026-04-28T03:00:00Z,2026-04-28T04:00:00Z,AmazonRDS,BoxUsage:db.t3.micro,CreateDBInstance,us-east-1a,arn:aws:rds:us-east-1:430155298731:db/fyp-staging-db,1.0,,,USD,0.0170000000,0.0170000000,0.0170000000,0.0170000000,,,,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,430155298731,Usage,2026-04-28T04:00:00Z,2026-04-28T05:00:00Z,AmazonRDS,BoxUsage:db.t3.micro,CreateDBInstance,us-east-1a,arn:aws:rds:us-east-1:430155298731:db/fyp-staging-db,1.0,,,USD,0.0170000000,0.0170000000,0.0170000000,0.0170000000,,,,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,430155298731,Usage,2026-04-28T05:00:00Z,2026-04-28T06:00:00Z,AmazonRDS,BoxUsage:db.t3.micro,CreateDBInstance,us-east-1b,arn:aws:rds:us-east-1:430155298731:db/fyp-staging-db,1.0,,,USD,0.0170000000,0.0170000000,0.0170000000,0.0170000000,,,,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,430155298731,Usage,2026-04-28T06:00:00Z,2026-04-28T07:00:00Z,AmazonRDS,BoxUsage:db.t3.micro,CreateDBInstance,us-east-1b,arn:aws:rds:us-east-1:430155298731:db/fyp-staging-db,1.0,,,USD,0.0170000000,0.0170000000,0.0170000000,0.0170000000,,,,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,430155298731,Usage,2026-04-28T07:00:00Z,2026-04-28T08:00:00Z,AmazonRDS,BoxUsage:db.t3.micro,CreateDBInstance,us-east-1a,arn:aws:rds:us-east-1:430155298731:db/fyp-staging-db,1.0,,,USD,0.0170000000,0.0170000000,0.0170000000,0.0170000000,,,,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,430155298731,Usage,2026-04-28T08:00:00Z,2026-04-28T09:00:00Z,AmazonRDS,BoxUsage:db.t3.micro,CreateDBInstance,us-east-1a,arn:aws:rds:us-east-1:430155298731:db/fyp-staging-db,1.0,,,USD,0.0170000000,0.0170000000,0.0170000000,0.0170000000,,,,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,430155298731,Usage,2026-04-28T09:00:00Z,2026-04-28T10:00:00Z,AmazonRDS,BoxUsage:db.t3.micro,CreateDBInstance,us-east-1a,arn:aws:rds:us-east-1:430155298731:db/fyp-staging-db,1.0,,,USD,0.0170000000,0.0170000000,0.0170000000,0.0170000000,,,,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,430155298731,Usage,2026-04-28T10:00:00Z,2026-04-28T11:00:00Z,AmazonRDS,BoxUsage:db.t3.micro,CreateDBInstance,us-east-1a,arn:aws:rds:us-east-1:430155298731:db/fyp-staging-db,1.0,,,USD,0.0170000000,0.0170000000,0.0170000000,0.0170000000,,,,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,430155298731,Usage,2026-04-28T11:00:00Z,2026-04-28T12:00:00Z,AmazonRDS,BoxUsage:db.t3.micro,CreateDBInstance,us-east-1a,arn:aws:rds:us-east-1:430155298731:db/fyp-staging-db,1.0,,,USD,0.0170000000,0.0170000000,0.0170000000,0.0170000000,,,,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,430155298731,Usage,2026-04-28T12:00:00Z,2026-04-28T13:00:00Z,AmazonRDS,BoxUsage:db.t3.micro,CreateDBInstance,us-east-1a,arn:aws:rds:us-east-1:430155298731:db/fyp-staging-db,1.0,,,USD,0.0170000000,0.0170000000,0.0170000000,0.0170000000,,,,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,430155298731,Usage,2026-04-28T13:00:00Z,2026-04-28T14:00:00Z,AmazonRDS,BoxUsage:db.t3.micro,CreateDBInstance,us-east-1a,arn:aws:rds:us-east-1:430155298731:db/fyp-staging-db,1.0,,,USD,0.0170000000,0.0170000000,0.0170000000,0.0170000000,,,,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
